created_at,entry_id,field1,field2,field3,field4,latitude,longitude,elevation,status
2022-01-09T13:26:26+07:00,240,63.00000,77.00000,27.10000,0.00000,,,,
2022-01-09T13:26:56+07:00,241,62.00000,77.00000,27.10000,0.00000,,,,
2022-01-09T13:27:26+07:00,242,61.00000,78.00000,26.70000,0.00000,,,,
2022-01-09T13:27:56+07:00,243,61.00000,78.00000,26.70000,0.00000,,,,
2022-01-09T13:28:27+07:00,244,60.00000,79.00000,26.70000,0.00000,,,,
2022-01-09T13:28:56+07:00,245,55.00000,79.00000,26.70000,0.00000,,,,
2022-01-09T13:29:26+07:00,246,55.00000,79.00000,26.70000,0.00000,,,,
2022-01-09T13:29:56+07:00,247,55.00000,79.00000,26.70000,0.00000,,,,
2022-01-09T13:30:27+07:00,248,55.00000,80.00000,26.70000,0.00000,,,,
2022-01-09T13:30:56+07:00,249,56.00000,80.00000,26.70000,0.00000,,,,
2022-01-09T13:31:26+07:00,250,56.00000,80.00000,26.70000,0.00000,,,,
2022-01-09T13:31:56+07:00,251,59.00000,80.00000,26.70000,0.00000,,,,
2022-01-09T13:32:26+07:00,252,59.00000,80.00000,26.70000,0.00000,,,,
2022-01-09T13:32:56+07:00,253,59.00000,80.00000,26.70000,0.00000,,,,
2022-01-09T13:33:26+07:00,254,57.00000,80.00000,26.70000,0.00000,,,,
2022-01-09T13:33:56+07:00,255,55.00000,80.00000,26.70000,0.00000,,,,
2022-01-09T13:34:26+07:00,256,55.00000,80.00000,26.70000,0.00000,,,,
2022-01-09T13:34:59+07:00,257,55.00000,80.00000,26.70000,0.00000,,,,
2022-01-09T13:35:26+07:00,258,54.00000,80.00000,26.70000,0.00000,,,,
2022-01-09T13:35:56+07:00,259,53.00000,80.00000,26.70000,0.00000,,,,
2022-01-09T13:36:26+07:00,260,53.00000,80.00000,26.70000,0.00000,,,,
2022-01-09T13:36:56+07:00,261,50.00000,80.00000,26.70000,0.00000,,,,
2022-01-09T13:37:26+07:00,262,50.00000,80.00000,26.70000,0.00000,,,,
2022-01-09T13:37:57+07:00,263,48.00000,80.00000,26.70000,0.00000,,,,
2022-01-09T13:38:26+07:00,264,47.00000,80.00000,26.70000,0.00000,,,,
2022-01-09T13:38:56+07:00,265,47.00000,80.00000,26.70000,0.00000,,,,
2022-01-09T13:39:27+07:00,266,48.00000,80.00000,26.70000,0.00000,,,,
2022-01-09T13:39:57+07:00,267,48.00000,80.00000,26.70000,0.00000,,,,
2022-01-09T13:40:29+07:00,268,48.00000,80.00000,26.70000,0.00000,,,,
2022-01-09T13:40:59+07:00,269,48.00000,80.00000,26.70000,0.00000,,,,
2022-01-09T13:41:26+07:00,270,49.00000,80.00000,26.70000,0.00000,,,,
2022-01-09T13:41:56+07:00,271,42.00000,80.00000,26.70000,0.00000,,,,
2022-01-09T13:42:26+07:00,272,44.00000,80.00000,26.70000,0.00000,,,,
2022-01-09T13:42:57+07:00,273,47.00000,80.00000,26.70000,0.00000,,,,
2022-01-09T13:43:26+07:00,274,47.00000,80.00000,26.70000,0.00000,,,,
2022-01-09T13:43:57+07:00,275,47.00000,80.00000,26.70000,0.00000,,,,
2022-01-09T13:44:26+07:00,276,47.00000,80.00000,26.70000,0.00000,,,,
2022-01-09T13:44:57+07:00,277,47.00000,80.00000,26.70000,0.00000,,,,
2022-01-09T13:45:26+07:00,278,48.00000,80.00000,26.70000,0.00000,,,,
2022-01-09T13:45:56+07:00,279,47.00000,80.00000,26.70000,0.00000,,,,
2022-01-09T13:46:27+07:00,280,47.00000,80.00000,26.70000,0.00000,,,,
2022-01-09T13:46:56+07:00,281,45.00000,80.00000,26.70000,0.00000,,,,
2022-01-09T13:47:26+07:00,282,48.00000,80.00000,26.39000,0.00000,,,,
2022-01-09T13:47:56+07:00,283,51.00000,80.00000,26.29000,0.00000,,,,
2022-01-09T13:48:26+07:00,284,51.00000,80.00000,26.20000,0.00000,,,,
2022-01-09T13:48:56+07:00,285,54.00000,80.00000,26.29000,0.00000,,,,
2022-01-09T13:49:26+07:00,286,56.00000,80.00000,26.29000,0.00000,,,,
2022-01-09T13:49:56+07:00,287,53.00000,80.00000,26.29000,0.00000,,,,
2022-01-09T13:50:26+07:00,288,54.00000,80.00000,26.50000,0.00000,,,,
2022-01-09T13:50:57+07:00,289,55.00000,80.00000,26.70000,0.00000,,,,
2022-01-09T13:51:26+07:00,290,59.00000,80.00000,26.70000,0.00000,,,,
2022-01-09T13:51:59+07:00,291,57.00000,80.00000,26.70000,0.00000,,,,
2022-01-09T13:52:26+07:00,292,59.00000,80.00000,26.70000,0.00000,,,,
2022-01-09T13:53:00+07:00,293,60.00000,80.00000,26.70000,0.00000,,,,
2022-01-09T13:53:26+07:00,294,60.00000,80.00000,26.70000,0.00000,,,,
2022-01-09T13:53:56+07:00,295,59.00000,80.00000,26.70000,0.00000,,,,
2022-01-09T13:54:27+07:00,296,59.00000,80.00000,26.70000,0.00000,,,,
2022-01-09T13:54:57+07:00,297,58.00000,80.00000,26.70000,0.00000,,,,
2022-01-09T13:55:26+07:00,298,58.00000,80.00000,26.70000,0.00000,,,,
2022-01-09T13:55:56+07:00,299,59.00000,80.00000,26.70000,0.00000,,,,
2022-01-09T13:56:26+07:00,300,59.00000,80.00000,26.70000,0.00000,,,,
2022-01-09T13:56:56+07:00,301,60.00000,80.00000,26.70000,0.00000,,,,
2022-01-09T13:57:26+07:00,302,60.00000,80.00000,26.70000,0.00000,,,,
2022-01-09T13:57:58+07:00,303,60.00000,80.00000,26.70000,0.00000,,,,
2022-01-09T13:58:26+07:00,304,60.00000,80.00000,26.70000,0.00000,,,,
2022-01-09T13:58:56+07:00,305,59.00000,80.00000,26.70000,0.00000,,,,
